TP1;TIRA;TP2;ECH;PER;NDEP;T1;T2;T3;T4;T5;T6;T7;T8;T9;T10;T11;TOIS;TDIS;TDIP;TDMO;TDMD;TFIN
4;025;005;155;01;02;1;00;21;039003;025005;00;1;1;1;3;00;2879;4349;4349;0;0;0
4;025;005;161;01;01;1;00;11;025005;025352;00;0;1;3;2;00;958;2099;2099;0;0;0
4;025;005;161;01;02;1;00;11;025352;025005;00;0;1;1;2;00;958;2099;2099;0;0;0
4;025;005;161;01;03;1;00;11;025005;001005;00;0;1;3;2;00;3439;4225;4225;0;0;0
4;025;005;161;01;04;1;00;11;001005;025005;00;0;1;1;2;00;3439;4225;4225;0;0;0
4;025;005;166;01;01;1;00;21;025005;006015;00;1;2;3;2;00;1847;2945;2945;0;0;0
4;025;005;166;01;02;1;00;21;006015;025005;00;1;2;1;2;00;1847;2839;2839;0;0;0
4;025;005;166;02;01;1;00;22;025005;006015;00;;;;;;1847;2945;2945;0;0;0
4;025;005;166;02;02;1;00;22;006015;025005;00;;;;;;1847;2839;2839;0;0;0
4;025;005;167;01;01;1;00;21;025005;020004;00;1;1;2;2;00;3566;5650;5650;0;0;0
4;025;005;167;01;02;1;00;21;020004;025005;00;1;1;3;2;00;3566;5392;5392;0;0;0
4;025;005;185;01;01;2;00;32;022006;028010;01;;;;;;4324;6486;6486;0;67;0
4;025;005;185;01;01;1;01;31;025001;022007;00;;;;;;410;615;615;67;0;0
4;025;005;185;01;02;2;00;31;022007;025002;01;;;;;;633;949;949;0;67;0
4;025;005;185;01;02;1;01;32;028010;022006;00;;;;;;4324;6486;6486;67;0;0
4;025;006;005;01;01;3;00;31;022006;016007;00;;;;;;3532;5298;5298;0;0;0
4;025;006;005;01;01;1;03;31;025006;022007;00;;;;;;1533;2300;2300;200;0;0
4;025;006;005;01;01;2;00;32;022007;022006;00;;;;;;423;635;635;0;0;0
4;025;006;005;01;02;1;00;31;016007;022006;00;;;;;;3532;5298;5298;0;0;0
4;025;006;005;01;02;2;00;32;022006;022007;00;;;;;;423;635;635;0;0;0
4;025;006;005;01;02;3;00;31;022007;025006;00;;;;;;1533;2300;2300;0;0;0
4;025;006;005;02;01;1;00;11;025006;003551;01;0;1;3;2;00;4424;5023;5023;0;67;0
4;025;006;005;02;01;3;01;11;200003;200019;00;0;1;1;2;00;2450;3044;0;67;0;0
4;025;006;005;02;01;2;01;51;003551;200003;01;;;;;;46090;69134;36929;67;67;0
4;025;006;005;02;02;2;01;51;200003;003551;01;;;;;;46090;69134;37191;67;67;0
4;025;006;005;02;02;1;00;11;200019;200003;01;0;1;1;2;00;2450;3044;0;0;67;0
4;025;006;005;02;02;3;01;11;003551;025006;00;0;1;2;2;00;4424;5023;5023;67;0;0
4;025;006;011;01;01;1;00;11;025006;025008;00;0;1;3;2;00;542;657;657;0;0;0
4;025;006;011;01;02;1;00;11;025008;025006;00;0;1;1;2;00;542;657;657;0;0;0
4;025;006;011;01;05;1;00;21;025006;033001;00;1;4;3;2;00;9139;19082;19082;0;0;0
4;025;006;011;01;06;1;00;21;033001;025006;00;1;4;1;2;00;9139;18709;18709;0;0;0
4;025;006;052;01;01;1;02;32;002005;023001;02;;;;;;4774;7162;7162;133;133;0
4;025;006;052;01;04;1;02;32;023001;022003;15;;;;;;1087;1631;1631;133;1000;0
4;025;007;019;01;01;1;00;21;025007;031001;00;2;1;3;2;00;12450;19495;19495;0;0;0
4;025;007;019;01;02;1;00;21;031001;025007;00;2;1;1;2;00;12450;19287;19287;0;0;0
4;025;007;019;02;01;1;00;21;025007;025352;00;1;1;2;2;02;1326;2174;2174;0;0;0
4;025;007;019;02;02;1;00;21;025352;025007;00;1;1;1;2;00;1326;2129;2129;0;0;0
4;025;007;019;02;03;1;00;21;025007;025008;00;1;1;3;2;00;412;772;772;0;0;0
4;025;007;019;02;04;1;00;21;025008;025007;00;1;1;1;2;00;412;1035;1035;0;0;0
4;025;007;046;01;01;1;00;15;025007;024001;00;1;1;1;2;00;2950;4911;4911;0;0;0
4;025;007;046;01;02;1;00;15;024001;025007;00;1;1;3;2;00;2950;4751;4751;0;0;0
4;025;007;046;01;03;1;00;15;025007;024001;00;1;1;1;2;00;2950;4911;4911;0;0;0
4;025;007;046;01;04;1;00;15;024001;025007;00;1;1;3;2;00;2950;4751;4751;0;0;0
4;025;007;046;01;05;1;00;22;025007;050001;00;;;;;;7928;11168;11168;0;0;0
4;025;007;046;01;06;1;00;22;050001;025007;00;;;;;;7928;11088;11088;0;0;0
4;025;007;081;01;01;1;00;21;025007;040451;00;1;2;3;2;01;1620;2428;2428;0;0;0
4;025;007;081;01;02;1;00;21;040451;025007;00;1;2;1;3;00;1620;2892;2892;0;0;0
4;025;007;081;01;03;1;00;21;025007;043006;00;1;2;3;2;00;9609;21360;21360;0;0;0
4;025;007;081;01;04;1;00;21;043006;025007;00;1;2;1;3;00;9609;16401;16401;0;0;0
4;025;007;081;02;01;1;00;22;025007;040451;00;;;;;;1620;2428;2428;0;0;0
4;025;007;081;02;02;1;00;22;040451;025007;00;;;;;;1620;2892;2892;0;0;0
4;025;007;081;02;03;1;00;22;025007;043006;00;;;;;;9609;21360;21360;0;0;0
4;025;007;081;02;04;1;00;22;043006;025007;00;;;;;;9609;16401;16401;0;0;0
4;025;007;085;02;01;1;03;31;022009;022007;00;;;;;;1190;1785;1785;200;0;0
4;025;007;085;02;01;2;00;32;022007;006013;03;;;;;;487;730;730;0;200;0
4;025;007;085;02;02;2;00;31;022006;022009;03;;;;;;1150;1725;1725;0;200;0
4;025;007;085;02;02;1;03;32;006013;022007;00;;;;;;487;730;730;200;0;0
4;025;007;089;01;01;1;00;21;025007;023001;00;1;1;1;2;00;2166;3442;3442;0;0;0
4;025;007;089;01;02;1;00;21;023001;025007;00;1;1;3;2;00;2166;3325;3325;0;0;0
4;025;007;089;02;03;2;00;32;022003;002005;10;;;;;;3996;5994;5994;0;667;0
4;025;007;089;02;03;1;03;31;025008;022003;00;;;;;;1024;1536;1536;200;0;0
4;025;007;089;02;04;2;00;31;022003;025007;03;;;;;;1155;1733;1733;0;200;0
4;025;007;089;02;04;1;10;32;002005;022003;00;;;;;;3996;5994;5994;667;0;0
4;025;007;089;03;03;2;00;32;022003;002005;10;;;;;;3996;5994;5994;0;667;0
4;025;007;089;03;03;1;03;31;025008;022003;00;;;;;;1024;1536;1536;200;0;0
4;025;007;089;03;04;2;00;31;022003;025007;03;;;;;;1155;1733;1733;0;200;0
4;025;007;089;03;04;1;10;32;002005;022003;00;;;;;;3996;5994;5994;667;0;0
4;025;007;154;01;03;1;00;22;025007;023006;02;;;;;;1121;1518;1518;0;133;0
4;025;007;154;01;04;1;02;22;023006;025007;01;;;;;;1121;1765;1765;133;67;0
4;025;007;154;01;05;1;01;22;025007;036451;01;;;;;;6779;11170;11170;67;67;0
4;025;007;154;01;06;1;01;22;036451;025007;00;;;;;;6779;10694;10694;67;0;0
4;025;007;154;01;07;1;00;22;025007;025007;00;;;;;;76;137;137;0;0;0
4;025;007;154;02;05;1;00;21;025007;023006;01;1;3;2;2;00;1121;1518;1518;0;67;0
4;025;007;154;02;06;1;01;21;023006;025007;01;1;3;2;2;00;1121;1765;1765;67;67;0
4;025;007;154;02;07;1;00;21;025007;036451;00;1;2;3;2;02;6779;11170;11170;0;0;0
4;025;007;154;02;08;1;00;21;036451;025007;00;1;2;2;2;00;6779;10694;10694;0;0;0
4;025;007;154;02;09;1;00;21;025007;025007;00;1;4;1;2;00;76;137;137;0;0;0
4;025;007;154;02;11;1;03;32;002005;022007;01;;;;;;2579;3868;3868;200;67;0
4;025;007;154;02;11;2;01;31;022007;025007;03;;;;;;1377;2066;2066;67;200;0
4;025;007;154;03;02;1;00;22;025007;025007;00;;;;;;76;137;137;0;0;0
4;025;007;154;04;03;1;00;22;025007;023006;00;;;;;;1121;1518;1518;0;0;0
4;025;007;154;04;04;1;00;22;023006;025007;00;;;;;;1121;1765;1765;0;0;0
4;025;007;154;04;05;1;00;22;025007;025007;00;;;;;;76;137;137;0;0;0
4;025;008;010;01;01;1;00;21;025008;025008;03;1;1;2;2;02;163;294;294;0;200;0
4;025;008;010;01;02;1;03;21;025008;025008;00;1;1;1;2;00;163;294;294;200;0;0
4;025;008;050;01;01;1;01;21;025008;025002;01;1;1;3;2;01;1631;3867;3867;67;67;0
4;025;008;050;01;02;1;01;21;025002;025008;01;1;1;1;2;01;1631;3641;3641;67;67;0
4;025;008;050;01;03;1;01;21;025008;001002;10;1;1;3;2;01;3771;4845;4845;67;667;0
4;025;008;050;01;03;2;10;32;026005;002007;05;;;;;;1734;2601;2601;667;333;0
4;025;008;050;01;04;1;05;32;002007;009010;02;;;;;;1106;1659;1659;333;133;0
4;025;008;050;01;05;2;05;22;022006;001002;01;;;;;;2106;3106;3106;333;67;0
4;025;008;050;01;05;1;02;32;009010;022006;05;;;;;;3354;5031;5031;133;333;0
4;025;008;073;01;01;1;01;31;022009;025001;00;;;;;;840;1260;1260;67;0;0
4;025;008;073;01;02;1;00;22;025352;006013;00;;;;;;807;1423;1423;0;0;0
4;025;008;073;01;03;1;00;32;006013;022007;00;;;;;;487;730;730;0;0;0
4;025;008;073;01;03;2;00;31;022007;025008;01;;;;;;1745;2617;2617;0;67;0
4;025;008;073;02;01;1;01;31;022009;025001;00;;;;;;840;1260;1260;67;0;0
4;025;008;073;02;02;1;00;31;025002;025008;01;;;;;;1631;2446;2446;0;67;0
4;025;008;073;02;03;1;00;22;025008;014004;00;;;;;;5252;11708;11708;0;0;0
4;025;008;073;02;04;1;00;22;014004;025008;00;;;;;;5252;12244;12244;0;0;0
4;025;008;146;02;01;1;00;21;025008;029005;00;1;2;3;2;00;5732;10718;10718;0;0;0
4;025;008;146;02;02;2;00;32;002007;022007;00;;;;;;2124;3186;3186;0;0;0
4;025;008;146;02;02;3;00;31;022007;025007;02;;;;;;1377;2066;2066;0;133;0
4;025;008;146;02;02;1;15;32;029005;002007;00;;;;;;4603;6904;6904;1000;0;0
4;025;008;146;02;03;1;00;22;025008;029005;00;;;;;;5732;10718;10718;0;0;0
4;025;008;146;02;04;1;00;21;029005;025008;00;1;2;1;2;00;5732;9642;9642;0;0;0
4;025;008;146;03;01;1;02;31;025007;022007;00;;;;;;1377;2066;2066;133;0;0
4;025;008;146;03;01;2;00;32;022007;022006;00;;;;;;423;635;635;0;0;0
4;025;008;146;03;02;1;00;32;022006;022007;00;;;;;;423;635;635;0;0;0
4;025;008;146;03;02;2;00;31;022007;025007;02;;;;;;1377;2066;2066;0;133;0
4;025;009;092;01;01;1;00;11;025009;025352;00;0;1;3;2;00;2432;3678;3678;0;0;0
4;025;009;092;01;02;1;00;11;025352;025009;00;0;1;1;2;00;2432;3678;3678;0;0;0
4;025;010;017;01;01;1;00;21;025010;930007;01;2;1;3;2;01;56284;67214;28291;0;67;0
4;025;010;017;01;02;1;01;21;930007;930007;00;2;1;2;3;01;1353;2435;0;67;0;0
4;025;010;017;01;04;1;01;21;930007;930007;01;2;1;3;2;01;1353;2435;0;67;67;0
4;025;010;017;01;05;1;01;21;930007;930007;01;2;1;2;2;03;1353;2435;0;67;67;0
4;025;010;017;02;01;1;00;21;025010;002005;01;1;1;2;3;05;4571;5577;5577;0;67;0
4;025;010;017;02;02;1;01;21;002005;025010;02;1;1;1;2;00;4571;5520;5520;67;133;0
4;025;010;017;02;03;1;02;21;025010;023005;00;1;1;2;2;02;1562;2983;2983;133;0;0
4;025;010;017;02;04;1;00;21;023005;025010;00;1;1;1;2;00;1562;3360;3360;0;0;0
4;025;010;160;01;01;1;00;21;025010;040018;00;1;1;3;2;00;1316;3163;3163;0;0;0
4;025;010;160;01;02;1;00;21;040018;025010;00;1;1;1;2;00;1316;3021;3021;0;0;0
4;025;010;160;01;03;1;00;21;025010;003001;02;1;1;3;3;00;4808;5811;5811;0;133;0
4;025;010;160;01;04;1;02;21;003001;025010;00;1;1;1;2;00;4808;5799;5799;133;0;0
4;025;012;103;02;01;1;00;21;025012;023006;00;1;1;3;2;00;1599;2528;2528;0;0;0
4;025;012;103;02;02;1;00;21;023006;002007;02;1;1;3;3;01;4279;9863;9863;0;133;0
4;025;012;103;02;03;1;02;21;002007;025012;00;1;1;1;2;00;3570;4162;4162;133;0;0
4;025;012;103;02;04;1;00;21;025012;017007;00;1;1;3;2;00;2877;6656;6656;0;0;0
4;025;012;103;02;05;1;00;21;017007;033451;01;1;2;3;2;00;7333;8790;8790;0;67;0
4;025;012;103;02;06;1;01;21;033451;026010;00;1;2;0;;00;6055;9019;9019;67;0;0
4;025;012;103;02;07;1;00;21;026010;025012;00;1;1;1;2;00;2330;2995;2995;0;0;0
4;025;903;012;01;03;1;05;32;002005;022007;15;;;;;;2579;3868;3868;333;1000;0
4;025;903;012;01;05;1;02;61;001003;025003;02;;;;;;3021;4386;4386;133;133;0
4;025;903;024;01;04;1;25;32;022007;028011;02;;;;;;4803;7205;7205;1667;133;0
4;025;903;024;01;05;1;02;32;028011;022006;25;;;;;;5052;7578;7578;133;1667;0
4;025;903;029;01;01;2;02;32;022006;006011;01;;;;;;1378;2067;2067;133;67;0
4;025;903;029;01;01;1;02;31;025001;006013;02;;;;;;897;1345;1345;133;133;0
4;025;903;029;01;03;1;03;32;006011;028011;00;;;;;;3844;5766;5766;200;0;0
4;025;903;029;01;04;1;00;32;028011;006011;02;;;;;;3844;5766;5766;0;133;0
4;025;903;029;01;05;1;02;31;022007;025002;02;;;;;;633;949;949;133;133;0
4;025;903;042;01;05;1;10;32;022007;019009;05;;;;;;4079;6119;6119;667;333;0
4;025;903;042;01;06;1;05;32;019009;022006;10;;;;;;3695;5542;5542;333;667;0
4;025;903;048;01;01;1;20;32;022007;006011;01;;;;;;1346;2018;2018;1333;67;0
4;025;903;048;01;02;1;01;32;006011;022007;20;;;;;;1346;2018;2018;67;1333;0
4;025;903;074;01;01;1;10;32;022007;022006;10;;;;;;423;635;635;667;667;0
4;025;903;074;01;02;1;00;22;022006;022002;00;;;;;;703;1969;1969;0;0;0
4;025;903;074;01;03;1;10;31;022007;025003;05;;;;;;1050;1575;1575;667;333;0
4;025;903;081;01;01;2;07;31;025011;041002;02;;;;;;1530;2295;2295;467;133;0
4;025;903;081;01;01;1;02;31;025003;026009;07;;;;;;785;1178;1178;133;467;0
4;025;903;081;01;02;2;07;31;025011;025004;02;;;;;;956;1434;1434;467;133;0
4;025;903;081;01;02;1;02;31;041002;025010;07;;;;;;1471;2206;2206;133;467;0
4;025;903;083;01;01;3;00;32;017011;017012;01;;;;;;363;544;544;0;67;0
4;025;903;083;01;01;2;00;31;022007;018006;00;;;;;;3118;4677;4677;0;0;0
4;025;903;083;01;01;1;02;31;025004;022007;00;;;;;;1067;1601;1601;133;0;0
4;025;903;083;01;02;1;01;32;017012;003001;02;;;;;;2858;4288;4288;67;133;0
4;025;903;083;01;02;2;02;32;003001;002005;05;;;;;;268;402;402;133;333;0
4;025;903;083;01;03;1;02;32;002005;022006;00;;;;;;2625;3938;3938;133;0;0
4;025;903;083;01;03;2;00;31;022007;025003;02;;;;;;1050;1575;1575;0;133;0
4;025;903;119;01;05;1;02;31;022007;025002;03;;;;;;633;949;949;133;200;0
4;025;903;142;01;01;1;02;21;025003;025008;00;1;1;3;2;00;1532;2947;2947;133;0;0
4;025;903;142;01;02;1;00;21;025008;025003;02;1;1;3;2;01;1532;3173;3173;0;133;0
4;025;903;142;01;03;1;02;22;025003;021003;01;;;;;;2487;6125;6125;133;67;0
4;025;903;142;01;04;1;01;22;021003;025003;02;;;;;;2487;4994;4994;67;133;0
4;025;903;144;01;05;1;02;22;025003;200003;00;;;;;;44812;54564;30378;133;0;0
4;025;903;147;01;01;1;04;42;117006;003001;04;;;;;;47165;70748;48917;267;267;0
4;025;903;147;01;01;2;04;32;003001;022006;00;;;;;;2835;4252;4252;267;0;0
4;025;903;147;01;01;3;00;31;022007;025003;05;;;;;;1050;1575;1575;0;333;0
4;025;903;147;01;02;2;00;32;022006;002005;02;;;;;;2625;3938;3938;0;133;0
4;025;903;147;01;02;1;05;31;025001;006013;00;;;;;;897;1345;1345;333;0;0
4;025;903;147;01;03;1;02;32;002005;022006;20;;;;;;2625;3938;3938;133;1333;0
4;025;903;148;01;01;2;02;32;022006;002005;10;;;;;;2625;3938;3938;133;667;0
4;025;903;148;01;01;1;03;31;025001;006013;02;;;;;;897;1345;1345;200;133;0
4;025;903;148;01;03;1;05;32;002005;022006;02;;;;;;2625;3938;3938;333;133;0
4;025;903;148;01;03;2;02;31;022007;025002;03;;;;;;633;949;949;133;200;0
4;025;903;160;01;02;1;05;31;025002;025002;02;;;;;;114;206;206;333;133;0
4;025;903;162;01;01;1;01;22;025003;027009;00;;;;;;5171;7242;7242;67;0;0
4;025;903;162;01;02;1;00;22;027009;028451;00;;;;;;950;2055;2055;0;0;0
4;025;903;162;01;03;1;00;22;028451;027009;00;;;;;;950;1763;1763;0;0;0
4;025;903;162;01;04;1;00;22;027009;025003;01;;;;;;5171;7203;7203;0;67;0
4;025;903;162;01;05;1;10;32;022007;001011;05;;;;;;1883;2824;2824;667;333;0
4;025;903;162;01;07;1;02;32;002005;022007;10;;;;;;2579;3868;3868;133;667;0
4;025;903;165;01;01;1;02;31;025002;025011;05;;;;;;1511;2267;2267;133;333;0
4;025;903;165;01;02;1;05;31;025011;025010;01;;;;;;604;906;906;333;67;0
4;025;903;165;01;03;1;01;31;025006;025012;02;;;;;;295;443;443;67;133;0
4;025;903;165;01;04;2;01;32;022006;002005;00;;;;;;2625;3938;3938;67;0;0
4;025;903;165;01;04;1;05;31;025012;006013;01;;;;;;2021;3031;3031;333;67;0
4;025;903;165;01;05;1;00;32;002005;022006;01;;;;;;2625;3938;3938;0;67;0
4;025;903;165;01;05;2;01;31;022007;025002;02;;;;;;633;949;949;67;133;0
4;025;903;170;01;01;2;01;32;022006;002007;00;;;;;;2253;3379;3379;67;0;0
4;025;903;170;01;01;1;03;31;025001;006013;01;;;;;;897;1345;1345;200;67;0
4;025;903;170;01;01;3;00;32;002007;035006;15;;;;;;5499;8249;8249;0;1000;0
4;025;903;170;01;02;1;15;32;035006;026005;05;;;;;;6905;10358;10358;1000;333;0
4;025;903;170;01;03;2;01;31;022007;025002;02;;;;;;633;949;949;67;133;0
4;025;903;170;01;03;1;04;31;026008;022006;01;;;;;;2110;3165;3165;267;67;0
4;025;903;178;01;01;2;00;32;022006;009010;00;;;;;;3354;5031;5031;0;0;0
4;025;903;178;01;01;1;04;31;025001;006013;00;;;;;;897;1345;1345;267;0;0
4;025;903;178;01;01;3;00;32;009010;043007;20;;;;;;4629;6944;6944;0;1333;0
4;025;903;178;01;02;2;00;32;009010;022006;00;;;;;;3354;5031;5031;0;0;0
4;025;903;178;01;02;3;00;31;022007;025002;04;;;;;;633;949;949;0;267;0
4;025;903;178;01;02;1;20;32;043007;009010;00;;;;;;4629;6944;6944;1333;0;0
4;025;903;189;01;03;2;00;32;022006;003001;00;;;;;;2835;4252;4252;0;0;0
4;025;903;189;01;03;1;04;31;025001;006013;00;;;;;;897;1345;1345;267;0;0
4;025;903;189;01;03;3;00;51;003551;200003;10;;;;;;46090;69134;36929;0;667;0
4;025;903;192;01;01;1;03;51;911262;003551;03;;;;;;84982;127473;52023;200;200;0
4;025;903;192;01;01;2;03;32;003001;022006;00;;;;;;2835;4252;4252;200;0;0
4;025;903;192;01;01;3;00;31;022007;025002;04;;;;;;633;949;949;0;267;0
4;025;903;192;01;02;1;00;22;025003;026009;00;;;;;;785;1194;1194;0;0;0
4;025;905;004;01;04;1;04;32;022007;001011;06;;;;;;1883;2824;2824;267;400;0
4;025;905;004;01;05;1;06;32;001011;022007;06;;;;;;1883;2824;2824;400;400;0
4;025;905;053;01;01;1;03;32;022007;002005;06;;;;;;2579;3868;3868;200;400;0
4;025;905;053;01;02;1;06;32;002005;006013;03;;;;;;2100;3150;3150;400;200;0
4;025;905;053;01;03;1;03;32;006013;002005;06;;;;;;2100;3150;3150;200;400;0
4;025;905;053;01;04;1;00;22;002005;022007;00;;;;;;2579;3482;3482;0;0;0
4;025;905;053;01;05;1;00;22;022007;006010;00;;;;;;1200;2247;2247;0;0;0
4;025;905;053;01;06;1;00;22;006010;022007;00;;;;;;1200;2086;2086;0;0;0
4;026;001;004;01;01;1;02;32;022006;001011;02;;;;;;1966;2949;2949;133;133;0
4;026;001;004;01;02;1;02;32;001011;002005;02;;;;;;708;1062;1062;133;133;0
4;026;001;004;01;03;1;02;32;002005;022006;02;;;;;;2625;3938;3938;133;133;0
4;026;001;006;01;01;1;01;21;026001;040015;00;1;1;1;2;00;7614;9251;9251;67;0;0
4;026;001;006;01;02;1;00;21;040015;057001;00;1;1;2;2;00;5271;9477;9477;0;0;0
4;026;001;006;01;03;1;00;21;057001;057001;00;1;1;2;2;00;267;480;480;0;0;0
4;026;001;006;01;04;1;00;21;057001;040015;00;1;1;1;2;00;5271;9532;9532;0;0;0
4;026;001;006;01;05;1;00;21;040015;026001;00;1;1;1;2;00;7614;9935;9935;0;0;0
4;026;001;006;01;06;1;00;21;026001;040015;00;1;1;1;2;00;7614;9251;9251;0;0;0
4;026;001;006;01;07;1;00;21;040015;026001;00;1;1;1;2;00;7614;9935;9935;0;0;0
4;026;001;006;02;01;1;05;32;026005;003001;05;;;;;;2614;3921;3921;333;333;0
4;026;001;006;02;04;1;05;32;003001;026005;05;;;;;;2614;3921;3921;333;333;0
4;026;001;006;02;05;2;00;32;003001;010001;02;;;;;;826;1239;1239;0;133;0
4;026;001;006;02;05;1;05;32;026005;003001;00;;;;;;2614;3921;3921;333;0;0
4;026;001;006;02;06;1;02;22;010001;026001;00;;;;;;3207;4574;4574;133;0;0
4;026;001;011;01;01;1;08;32;022006;023001;05;;;;;;2466;3699;3699;533;333;0
4;026;001;011;01;02;1;05;32;023001;022003;05;;;;;;1087;1631;1631;333;333;0
4;026;001;011;01;03;1;05;32;022003;023001;05;;;;;;1087;1631;1631;333;333;0
4;026;001;011;01;05;1;01;32;023001;022006;08;;;;;;2466;3699;3699;67;533;0
4;026;001;011;01;08;1;01;31;025002;022007;05;;;;;;633;949;949;67;333;0
4;026;001;019;01;03;1;05;32;022006;002005;05;;;;;;2625;3938;3938;333;333;0
4;026;001;019;01;04;1;05;32;002005;022006;05;;;;;;2625;3938;3938;333;333;0
4;026;001;019;01;05;1;01;21;026001;025003;01;1;1;2;2;00;1029;1644;1644;67;67;0
4;026;001;019;01;06;1;01;21;025003;026001;01;1;2;1;2;00;1029;1696;1696;67;67;0
4;026;001;019;01;07;1;01;21;026001;026651;00;1;2;0;;00;1876;2303;2303;67;0;0
4;026;001;019;01;08;1;00;21;026651;026001;01;1;2;1;2;00;1876;2472;2472;0;67;0
4;026;001;019;01;09;1;01;21;026001;026009;01;1;2;3;2;00;1760;2250;2250;67;67;0
4;026;001;019;01;10;1;01;21;026009;026001;01;1;1;1;2;00;1760;2350;2350;67;67;0
4;026;001;036;01;01;1;10;32;022006;003001;45;;;;;;2835;4252;4252;667;3000;0
4;026;001;036;01;02;1;45;32;002005;022006;10;;;;;;2625;3938;3938;3000;667;0
4;026;001;057;01;03;1;00;21;026001;014008;00;1;2;3;2;00;4745;15873;15873;0;0;0
4;026;001;057;01;04;1;00;21;014008;035004;00;1;2;1;2;00;3335;4261;4261;0;0;0
4;026;001;057;01;05;1;00;21;035004;026001;00;1;2;1;2;00;8008;15757;15757;0;0;0
4;026;001;061;01;01;1;00;21;026001;025351;02;1;1;3;2;03;850;1669;1669;0;133;0
4;026;001;061;01;02;1;02;21;025351;026001;00;1;1;1;2;00;850;1561;1561;133;0;0
4;026;001;065;02;01;1;00;21;026001;040017;00;2;1;2;2;00;4619;9489;9489;0;0;0
4;026;001;065;02;02;1;00;21;040017;040451;02;2;1;3;2;00;1450;6150;6150;0;133;0
4;026;001;065;02;03;1;02;21;040451;026001;00;2;1;1;2;00;3274;4658;4658;133;0;0
4;026;001;072;01;01;1;00;21;026001;032001;60;1;1;3;2;00;12865;16655;16655;0;4000;0
4;026;001;072;01;02;1;60;21;032001;026001;00;1;1;1;2;00;12865;16622;16622;4000;0;0
4;026;001;072;01;03;1;00;21;026001;030001;00;1;1;2;2;00;2378;3664;3664;0;0;0
4;026;001;072;01;04;1;00;21;030001;026001;00;1;1;1;2;00;2378;4082;4082;0;0;0
4;026;001;072;01;05;1;00;21;026001;028451;03;1;1;3;2;00;4460;6579;6579;0;200;0
4;026;001;072;01;06;1;03;21;028451;026001;00;1;1;1;2;00;4460;6301;6301;200;0;0
4;026;001;081;01;03;1;01;21;026001;017008;02;1;1;3;2;02;2619;3263;3263;67;133;0
4;026;001;081;01;07;1;02;21;017008;006015;00;1;1;3;2;00;2707;3491;3491;133;0;0
4;026;001;081;01;08;1;00;21;006015;026001;01;1;1;3;2;00;536;1309;1309;0;67;0
4;026;001;081;01;09;1;01;21;026001;028008;05;1;1;2;2;00;4433;6985;6985;67;333;0
4;026;001;081;01;10;1;05;21;028008;026001;01;1;1;3;2;00;4433;7045;7045;333;67;0
4;026;001;082;01;01;1;00;21;026001;079026;00;1;1;1;2;00;46105;58945;58945;0;0;0
4;026;001;082;01;02;1;00;21;079026;026010;00;1;1;3;2;00;47236;58665;58665;0;0;0
4;026;001;082;01;03;1;00;21;026010;026001;00;1;1;1;2;00;1213;2040;2040;0;0;0
4;026;001;092;01;01;1;00;21;026001;036003;00;2;1;0;;00;5521;8741;8741;0;0;0
4;026;001;092;01;02;1;00;21;036003;021001;00;2;1;3;2;00;7167;13695;13695;0;0;0
4;026;001;092;01;03;1;00;21;021001;026001;00;2;1;3;2;00;1661;2337;2337;0;0;0
4;026;001;092;01;06;1;00;21;026001;036003;00;2;1;0;;00;5521;8741;8741;0;0;0
4;026;001;092;01;07;1;00;21;036003;026001;00;2;1;3;2;00;5521;8678;8678;0;0;0
4;026;001;099;01;01;1;10;32;022006;002005;05;;;;;;2625;3938;3938;667;333;0
4;026;001;099;01;02;1;05;32;002005;022006;10;;;;;;2625;3938;3938;333;667;0
4;026;001;099;01;03;1;00;21;026001;040451;00;1;1;3;2;00;3274;5905;5905;0;0;0
4;026;001;099;01;04;1;00;21;040451;025013;23;1;1;3;2;00;2137;4048;4048;0;1533;0
4;026;001;099;01;05;1;23;21;025013;026001;00;1;1;1;2;00;1513;1947;1947;1533;0;0
4;026;001;099;02;01;2;06;32;022006;006011;03;;;;;;1378;2067;2067;400;200;0
4;026;001;099;02;01;1;02;31;025001;006013;06;;;;;;897;1345;1345;133;400;0
4;026;001;099;02;02;1;03;32;006011;022006;06;;;;;;1378;2067;2067;200;400;0
4;026;001;099;02;02;2;06;31;006013;025001;02;;;;;;897;1345;1345;400;133;0
4;026;001;101;01;01;1;04;21;900075;900091;00;8;1;1;2;00;26194;34702;0;267;0;0
4;026;001;101;01;02;1;00;21;900091;900075;05;8;2;2;4;00;26194;34723;0;0;333;0
4;026;001;101;02;05;1;10;32;026005;002005;05;;;;;;2347;3520;3520;667;333;0
4;026;001;101;02;06;1;05;32;002005;026005;10;;;;;;2347;3520;3520;333;667;0
4;026;001;101;03;01;1;10;32;026005;002005;05;;;;;;2347;3520;3520;667;333;0
4;026;001;101;03;02;1;02;32;002005;042003;10;;;;;;6492;9739;9739;133;667;0
4;026;001;101;03;03;1;10;32;042003;026005;10;;;;;;4509;6763;6763;667;667;0
4;026;001;102;01;03;1;00;21;026001;057002;00;1;1;3;2;00;4532;6765;6765;0;0;0
4;026;001;102;01;04;1;00;21;057002;026001;00;1;1;1;2;00;4532;7664;7664;0;0;0
4;026;001;121;01;03;1;00;21;026001;022002;05;1;1;3;2;02;1487;2707;2707;0;333;0
4;026;001;121;01;04;1;05;21;022002;026001;00;1;1;3;2;00;1487;2719;2719;333;0;0
