PP1;TIRA;PP2;ECH;PER;DATE;PENQ;JOURDEP;P2;P3;P4;P7;P8;P9;P14;P15;P16;P17;P18;P19;P20;P21;P22;P23;P24A;P11A;P25;P26;PL27;PL28;P12A;P12B;P12C;P12D;P12E;P12F;P1;COE1;COEP;DP13;PFIN
2;029;005;048;01;071213;1;5;1;1;25;1;4;1;5;013010;1;2;;4;5;5;1;4;5;5;1;1;5;5;4;4;4;4;4;;1;40.17017;40.17017;9002;0
2;029;005;070;02;171213;1;1;1;1;35;1;6;1;5;017003;1;2;;1;2;5;1;4;4;3;1;1;5;5;4;4;4;4;4;;1;59.92662;59.92662;6863;0
2;029;005;057;02;071213;1;5;2;2;46;2;5;1;5;018001;4;;1;1;4;5;5;1;1;4;1;1;5;5;1;4;4;4;4;3;1;43.50838;43.50838;6793;0
2;029;005;030;02;211113;1;3;2;2;53;1;3;2;5;022003;1;4;;4;5;5;1;5;4;5;1;1;5;5;4;4;4;4;4;;1;43.50838;43.50838;6387;0
2;029;005;096;04;110214;1;1;1;3;19;1;0;4;5;023004;3;;1;3;5;5;3;4;2;7;2;;4;5;3;4;4;4;4;3;1;64.55819;64.55819;7316;0
2;029;005;096;02;110214;1;1;1;1;51;1;6;1;5;025351;1;3;;1;2;5;2;5;2;3;1;1;5;5;4;4;4;4;4;;1;99.63728;99.63728;5079;0
2;029;005;028;01;250114;1;5;2;1;20;1;0;4;5;025352;4;;1;1;5;5;5;2;1;7;1;;5;5;3;4;4;4;4;3;1;43.27482;43.27482;4477;0
2;029;005;096;01;110214;1;1;2;2;51;1;6;2;5;028006;1;2;;2;5;5;1;4;3;4;2;6;4;4;4;4;4;4;4;;1;99.63728;99.63728;5003;0
2;029;005;112;02;280314;1;4;2;2;37;1;5;2;5;028451;3;;1;1;5;5;3;2;1;5;2;6;5;5;4;4;4;4;4;;1;59.92662;59.92662;4213;0
2;029;005;115;01;250314;1;1;1;1;33;1;3;1;5;028451;1;3;;2;5;5;1;5;5;5;1;6;5;5;4;4;4;4;4;;1;36.72335;36.72335;4213;0
2;029;005;008;03;070214;1;4;1;3;08;2;0;5;5;029004;;;;1;4;5;5;4;4;7;1;;5;5;4;4;4;4;4;;1;66.15964;66.15964;1080;0
2;029;005;008;04;070214;1;4;2;3;06;2;0;5;5;029004;;;;1;4;5;5;4;4;7;1;;5;5;4;4;4;4;4;;1;66.15964;66.15964;1080;0
2;029;005;033;03;211113;1;3;2;3;13;2;0;5;5;029004;;;;2;4;5;5;2;4;7;1;;5;5;4;4;4;4;4;;1;38.55600;38.55600;1080;0
2;029;005;057;03;071213;1;5;1;3;14;2;0;5;5;029004;;;;1;5;5;5;1;1;7;1;;5;5;1;4;4;4;4;3;1;38.55600;38.55600;1080;0
2;029;005;059;03;111213;1;2;2;3;11;2;0;5;5;029004;;;;2;5;5;5;1;2;7;1;;5;5;4;4;4;4;4;;1;38.55600;38.55600;1080;0
2;029;005;061;02;230114;1;3;2;3;13;2;0;5;5;029004;;;;1;5;5;5;1;1;7;1;;5;5;4;4;4;4;4;;1;38.55600;38.55600;1080;0
2;029;005;061;03;230114;1;3;1;3;10;2;0;5;5;029004;;;;1;5;5;5;1;2;7;1;;5;5;4;4;4;4;4;;1;28.88978;28.88978;1080;0
2;029;005;112;05;280314;1;4;2;3;05;2;0;5;5;029004;;;;1;5;5;5;2;3;7;1;;5;5;4;4;4;4;4;;1;66.15964;66.15964;1080;0
2;029;005;070;03;171213;1;1;2;3;10;2;0;5;5;029005;;;;1;4;5;5;2;4;7;1;;5;5;4;4;4;4;4;;1;66.15964;66.15964;495;0
2;029;005;070;04;171213;1;1;2;3;08;2;0;5;5;029005;;;;1;4;5;5;2;4;7;1;;5;5;4;4;4;4;4;;1;66.15964;66.15964;495;0
2;029;005;070;05;171213;1;1;2;3;06;2;0;5;5;029005;;;;1;4;5;5;2;4;7;1;;5;5;4;4;4;4;4;;1;66.15964;66.15964;495;0
2;029;005;112;03;280314;1;4;2;3;09;2;0;5;5;029005;;;;1;5;5;5;2;3;7;1;;5;5;4;4;4;4;4;;1;66.15964;66.15964;495;0
2;029;005;112;04;280314;1;4;2;3;07;2;0;5;5;029005;;;;1;5;5;5;2;3;7;1;;5;5;4;4;4;4;4;;1;66.15964;66.15964;495;0
2;029;005;059;02;111213;1;2;1;1;46;1;5;1;5;003003;1;1;;2;5;5;1;5;2;5;1;1;5;5;4;4;4;4;4;;1;43.50838;43.50838;5655;0
2;029;005;062;02;121213;1;3;2;2;60;1;5;1;5;003006;3;;1;4;1;5;2;2;4;4;1;1;5;5;4;4;4;4;4;;1;87.19504;87.19504;5581;0
2;029;005;030;03;211113;1;3;2;3;17;2;0;5;5;030351;;;;4;5;5;5;1;3;7;1;;5;5;4;4;4;4;4;;1;38.55600;38.55600;908;0
2;029;005;033;01;211113;1;3;2;1;50;1;6;1;5;032551;1;2;;4;5;5;1;3;5;5;1;6;5;5;4;4;4;4;4;;1;43.50838;43.50838;7362;0
2;029;005;112;01;280314;1;4;1;1;37;1;4;1;5;035010;1;2;;1;5;5;1;5;3;6;1;6;5;5;4;4;4;4;4;;1;59.92662;59.92662;9502;0
2;029;005;057;01;071213;1;5;1;1;50;1;3;1;5;039003;1;2;;1;4;5;1;4;4;4;1;1;5;5;4;4;4;4;4;;1;43.50838;43.50838;7642;0
2;029;005;060;02;220214;1;5;2;2;52;1;5;1;5;042002;1;1;;4;5;5;1;5;4;4;1;1;5;5;4;4;4;4;4;;1;43.50838;43.50838;2240;0
2;029;005;023;02;191013;1;5;1;3;16;2;0;5;5;005002;;;;1;2;5;5;2;1;7;1;;4;3;3;4;4;4;4;3;1;54.10825;54.10825;5637;0
2;029;005;102;01;180214;1;1;2;1;26;1;5;2;5;057001;1;3;;1;5;5;1;5;2;5;1;1;5;5;4;4;4;4;4;;1;40.17017;40.17017;3490;0
2;029;005;053;03;291113;1;4;1;3;16;2;0;5;5;060003;;;;1;5;5;5;1;1;7;1;;5;5;4;4;3;4;4;;1;38.55600;38.55600;16134;0
2;029;005;060;03;220214;1;5;2;3;17;3;0;5;5;006008;;;;1;5;5;4;1;1;7;1;;5;5;3;4;4;4;4;3;1;38.55600;38.55600;4793;0
2;029;005;053;01;291113;1;4;1;1;44;1;6;1;5;007007;1;2;;1;5;5;1;5;5;5;1;1;5;5;4;4;4;4;4;;1;43.50838;43.50838;4072;0
2;029;005;053;02;291113;1;4;2;2;33;2;5;1;5;007007;4;;2;1;5;5;5;1;1;5;1;1;5;5;4;4;4;4;4;;1;26.16802;26.16802;4072;0
2;029;005;117;01;250314;1;1;2;1;29;1;5;1;5;009008;1;1;;2;5;5;1;5;2;5;1;6;5;5;4;4;4;4;4;;1;26.16802;26.16802;4796;0
2;029;005;059;01;111213;1;2;2;2;50;1;5;1;5;009010;1;2;;2;5;5;1;4;2;4;1;1;5;5;4;4;4;4;4;;1;43.50838;43.50838;4535;0
2;029;005;008;01;070214;1;4;1;1;44;1;5;1;5;913108;1;3;;1;5;5;1;4;4;4;1;1;5;5;4;4;4;4;4;;1;99.63728;99.63728;62010;0
2;029;005;033;02;211113;1;3;1;3;17;2;0;5;5;009351;;;;1;4;5;5;2;1;7;1;;5;5;1;4;4;4;4;3;1;38.55600;38.55600;4303;0
2;029;005;061;01;230114;1;3;1;1;44;1;6;1;5;009451;1;2;;1;4;4;1;5;3;3;1;1;5;5;4;4;4;4;4;;1;43.50838;43.50838;4828;0
2;030;001;002;01;140214;1;4;2;1;84;1;5;7;;;;;;2;5;5;1;5;2;3;1;;5;4;4;4;4;4;4;;1;15.70890;15.70890;0;0
2;030;001;010;01;170114;1;4;1;1;75;1;6;7;;;;;;1;5;5;1;1;5;3;1;;5;5;4;4;4;4;4;;1;30.17713;30.17713;0;0
2;030;001;010;02;170114;1;4;2;2;62;1;6;7;;;;;;1;5;5;1;1;4;3;1;;5;5;4;4;4;4;4;;1;33.67327;33.67327;0;0
2;030;001;012;01;151013;1;1;2;2;83;1;5;7;;;;;;5;5;5;5;2;5;4;1;;5;5;4;4;4;4;4;;1;31.98300;31.98300;0;0
2;030;001;012;02;151013;1;1;1;1;83;1;6;7;;;;;;5;5;5;2;4;5;3;2;;5;5;4;4;4;4;4;;1;31.98300;31.98300;0;0
2;030;001;015;03;131113;1;2;1;3;17;2;2;8;;;;;;1;1;5;5;2;1;0;1;;5;5;1;4;4;4;4;3;1;28.54069;28.54069;0;0
2;030;001;017;01;051113;1;1;2;1;82;1;6;7;;;;;;2;5;5;1;5;2;3;2;;5;5;4;4;4;4;4;;1;15.70890;15.70890;0;0
2;030;001;018;01;151013;1;1;1;1;33;1;6;1;1;;;;;2;2;1;2;5;2;2;1;2;5;5;4;4;4;4;4;;1;22.66775;22.66775;0;0
2;030;001;023;01;171013;1;3;2;2;80;1;2;8;;;;;;5;5;5;5;1;3;9;1;;5;5;4;4;4;4;4;;1;31.98300;31.98300;0;0
2;030;001;023;02;171013;1;3;1;1;79;1;6;7;;;;;;5;5;5;1;4;4;3;1;;5;5;4;4;4;4;4;;1;30.17713;30.17713;0;0
2;030;001;025;01;171013;1;3;2;1;67;1;6;7;;;;;;2;4;5;1;2;2;3;1;;5;5;4;4;4;4;4;;1;14.82192;14.82192;0;0
2;030;001;028;01;161013;1;2;1;1;72;1;6;7;;;;;;3;5;5;1;2;5;3;1;;5;5;4;4;4;4;4;;1;30.17713;30.17713;0;0
2;030;001;028;02;161013;1;2;2;2;70;1;6;7;;;;;;3;5;5;1;2;5;3;1;;5;5;4;4;4;4;4;;1;30.17713;30.17713;0;0
2;030;001;032;01;051213;1;3;2;1;80;1;6;7;;;;;;1;5;5;1;3;3;3;1;;5;5;4;4;4;4;4;;1;15.70890;15.70890;0;0
2;030;001;033;01;180214;1;1;2;1;49;1;6;1;2;;;;;1;2;5;2;2;2;3;1;3;4;4;4;4;4;4;4;;1;19.12825;19.12825;0;0
2;030;001;034;01;061113;1;2;2;1;78;1;3;8;;;;;;1;5;5;1;2;3;9;1;;5;5;4;4;4;4;4;;1;14.82192;14.82192;0;0
2;030;001;037;01;161113;1;5;2;1;52;1;2;9;;;;;;1;5;5;2;5;5;4;1;;5;5;4;4;4;4;4;;1;19.12825;19.12825;0;0
2;030;001;040;01;210214;1;4;2;1;81;1;3;8;;;;;;4;5;5;1;4;2;9;1;;5;5;4;4;4;4;4;;1;15.70890;15.70890;0;0
2;030;001;041;01;041213;1;2;2;2;68;1;2;7;;;;;;5;5;5;1;5;5;5;1;;5;5;4;4;4;4;4;;1;30.17713;30.17713;0;0
2;030;001;041;02;041213;1;2;1;1;67;2;2;7;;;;;;5;5;2;5;2;5;5;2;;5;5;4;4;4;4;4;;1;30.17713;30.17713;0;0
2;030;001;044;01;101213;1;1;1;1;64;1;6;7;;;;;;2;5;5;2;5;5;3;1;;5;5;4;4;4;4;4;;1;33.67327;33.67327;0;0
2;030;001;045;01;281113;1;3;1;1;54;1;3;9;;;;;;1;5;5;5;5;1;6;1;;5;4;3;4;4;4;4;3;1;38.94471;38.94471;0;0
2;030;001;052;01;111213;1;2;2;2;70;2;6;8;;;;;;1;5;5;5;2;2;9;1;;5;5;4;4;4;4;4;;1;30.17713;30.17713;0;0
2;030;001;052;02;111213;1;2;1;1;69;1;6;7;;;;;;1;5;5;2;5;2;3;1;;5;5;4;4;4;4;4;;1;30.17713;30.17713;0;0
2;030;001;059;01;090114;1;3;1;1;68;1;3;7;;;;;;1;5;5;1;4;3;4;1;;5;5;4;4;4;4;4;;1;30.17713;30.17713;0;0
2;030;001;059;02;090114;1;3;2;2;63;1;3;7;;;;;;1;5;5;2;2;3;2;1;;5;5;4;4;4;4;4;;1;33.67327;33.67327;0;0
2;030;001;060;01;110114;1;5;1;1;42;1;5;6;;;;;;1;4;5;1;4;3;5;1;;5;5;3;4;4;4;4;3;1;86.07013;86.07013;0;0
2;030;001;060;03;110114;2;5;2;3;04;;;;;;;;;;;;;;;0;;;;;;;;;;;1;46.96411;;0;0
2;030;001;060;04;110114;2;5;2;3;01;;;;;;;;;;;;;;;0;;;;;;;;;;;1;46.96411;;0;0
2;030;001;067;01;140114;1;1;1;1;81;1;2;7;;;;;;5;5;5;5;4;5;5;2;;5;5;4;4;4;4;4;;1;28.81980;28.81980;0;0
2;030;001;067;02;140114;1;1;2;2;81;1;1;7;;;;;;5;5;5;5;4;5;5;2;;5;5;4;4;4;4;4;;1;28.81980;28.81980;0;0
2;030;001;067;03;140114;1;1;2;3;59;1;6;7;;;;;;1;2;5;1;5;4;5;1;;5;5;4;4;4;4;4;;1;30.34290;30.34290;0;0
2;030;001;070;01;130214;1;3;1;1;72;1;6;7;;;;;;1;5;2;3;2;4;2;1;;5;5;4;4;4;4;4;;1;30.17713;30.17713;0;0
2;030;001;070;02;130214;1;3;2;2;65;1;6;7;;;;;;1;5;5;1;3;4;4;1;;5;5;4;4;4;4;4;;1;30.17713;30.17713;0;0
2;030;001;077;01;070214;1;4;1;1;67;1;4;7;;;;;;1;5;5;5;4;3;5;1;;4;5;4;4;4;4;4;;1;14.82192;14.82192;0;0
2;030;001;080;01;310114;1;4;2;1;85;1;2;7;;;;;;4;5;5;5;3;2;5;1;;5;5;4;4;4;4;4;;1;15.70890;15.70890;0;0
2;030;001;082;01;040214;1;1;2;1;70;1;2;7;;;;;;1;5;5;5;2;4;5;1;;5;5;4;4;4;4;4;;1;14.82192;14.82192;0;0
2;030;001;089;01;140214;1;4;2;1;59;1;5;6;;;;;;1;5;5;5;2;1;5;2;;5;5;3;4;4;4;4;3;1;16.53910;16.53910;0;0
2;030;001;091;01;130214;1;3;2;1;85;1;3;7;;;;;;1;5;5;2;3;5;5;1;;5;5;4;4;4;4;4;;1;15.70890;15.70890;0;0
2;030;001;092;01;140214;1;4;1;1;76;1;4;7;;;;;;5;1;5;2;5;2;3;1;;5;5;4;4;4;4;4;;1;30.17713;30.17713;0;0
2;030;001;092;02;140214;1;4;2;2;71;1;4;7;;;;;;2;5;5;2;2;4;4;1;;5;5;4;4;4;4;4;;1;30.17713;30.17713;0;0
2;030;001;093;01;180314;1;1;1;1;73;1;6;7;;;;;;1;5;5;2;4;3;3;1;;5;5;4;4;4;4;4;;1;30.17713;30.17713;0;0
2;030;001;093;02;180314;1;1;2;2;70;1;4;7;;;;;;2;5;5;5;2;4;5;2;;5;5;4;4;4;4;4;;1;30.17713;30.17713;0;0
2;030;001;096;01;200214;1;3;1;1;36;1;4;1;1;;;;;1;3;5;3;2;3;3;1;2;5;5;4;4;4;4;4;;1;22.66775;22.66775;0;0
2;030;001;097;01;250214;1;1;2;1;66;1;6;7;;;;;;4;5;5;1;5;3;4;1;;5;5;4;4;4;4;4;;1;14.82192;14.82192;0;0
2;030;001;103;02;220314;1;5;1;1;49;1;5;6;;;;;;1;2;5;1;4;1;3;1;;5;5;4;4;4;4;4;;1;56.99823;56.99823;0;0
2;030;001;105;01;190314;1;2;1;1;70;1;6;7;;;;;;2;5;5;1;5;2;3;1;;5;5;4;4;4;4;4;;1;14.82192;14.82192;0;0
2;030;001;048;03;310114;1;4;1;3;22;1;0;4;4;001008;1;3;;2;5;1;5;3;3;7;1;;5;5;4;4;4;4;4;;1;19.85232;19.85232;3112;0
2;030;001;008;02;180314;1;1;2;2;29;1;6;1;5;001010;3;;1;1;1;5;2;5;5;4;1;1;5;5;4;4;4;4;4;;1;22.66775;22.66775;3081;0
2;030;001;015;01;131113;1;2;1;1;52;1;4;1;5;117004;1;2;;4;4;4;1;4;5;3;1;6;5;5;4;4;4;4;4;;1;35.09299;35.09299;49954;0
2;030;001;094;01;220214;1;5;2;1;37;1;5;1;5;017012;1;2;;1;5;5;1;4;4;4;1;6;4;5;4;4;4;4;4;;1;11.13359;11.13359;5140;0
2;030;001;073;01;220114;1;2;2;1;53;1;6;2;5;022152;1;1;;1;5;5;1;4;4;4;1;6;5;5;4;4;4;4;4;;1;19.12825;19.12825;3872;0
2;030;001;038;02;231113;1;5;1;1;58;1;6;1;5;023001;1;3;;4;4;5;1;2;4;3;1;1;4;5;4;4;4;4;4;;1;33.67327;33.67327;5388;0
2;030;001;086;01;200214;1;3;2;1;62;1;6;1;3;025011;1;2;;1;5;5;2;4;2;3;1;1;5;5;2;4;4;4;4;3;1;16.53910;16.53910;2932;0
2;030;001;081;01;040214;1;1;1;1;55;1;5;1;5;025351;3;;2;1;5;5;4;5;1;5;1;1;5;5;2;4;4;4;4;3;1;16.53910;16.53910;2973;0
2;030;001;027;01;161113;1;5;2;1;19;2;0;4;5;025352;4;;3;1;5;5;5;3;1;7;1;;4;4;3;4;4;3;4;3;1;22.03127;22.03127;2361;0
2;030;001;008;01;180314;1;1;1;1;29;1;6;1;5;027005;3;;3;1;1;5;2;5;4;3;1;1;4;5;4;4;4;4;4;;1;22.66775;22.66775;2748;0
2;030;001;096;02;200214;1;3;2;2;34;1;6;1;5;027005;3;;1;1;5;1;2;5;3;4;1;1;5;5;4;4;4;4;4;;1;22.66775;22.66775;2748;0
2;030;001;048;01;310114;1;4;1;1;49;1;6;1;5;027007;1;2;;4;5;2;2;5;5;3;1;1;5;5;4;4;4;4;4;;1;35.09299;35.09299;3107;0
2;030;001;048;02;310114;1;4;2;2;47;1;6;1;5;027007;1;2;;4;5;5;1;3;5;3;1;1;5;5;4;4;4;4;4;;1;35.09299;35.09299;3107;0
2;030;001;060;02;110114;1;5;2;2;32;1;5;1;5;028002;1;1;;1;4;5;1;4;4;4;1;1;5;5;4;4;4;4;4;;1;50.09708;50.09708;3156;0
2;030;001;038;01;231113;1;5;2;2;61;1;6;1;3;029003;4;;3;1;4;5;5;5;3;3;1;1;4;4;4;4;4;4;4;;1;33.67327;33.67327;620;0
2;030;001;013;02;171013;1;3;2;2;40;1;5;2;3;029004;1;1;;2;2;5;1;4;3;4;1;1;5;5;4;4;4;4;4;;1;35.09299;35.09299;1119;0
2;030;001;015;02;131113;1;2;2;2;51;1;4;1;5;030001;1;3;;5;5;5;1;4;2;5;1;1;5;5;4;4;4;4;4;;1;35.09299;35.09299;558;0
2;030;001;019;02;151013;1;1;2;2;55;1;5;1;3;030001;1;2;;5;5;5;1;4;5;5;1;1;5;5;4;4;4;4;4;;1;33.67327;33.67327;558;0
2;030;001;013;01;171013;1;3;1;1;55;1;6;2;5;030003;3;;1;1;2;5;4;4;3;3;1;1;5;5;4;4;4;4;4;;1;30.34290;30.34290;2340;0
2;030;001;045;02;281113;1;3;2;2;53;1;3;2;5;003010;4;;1;1;5;5;5;5;1;5;1;1;5;4;4;4;4;4;4;;1;38.94471;38.94471;4266;0
2;030;001;076;01;010214;1;5;2;1;36;1;5;1;5;003015;2;;1;1;5;5;1;4;2;4;1;1;5;5;2;4;4;4;4;3;1;20.42586;20.42586;4000;0
2;030;001;079;01;310114;1;4;2;1;20;1;3;1;5;042001;1;3;;4;5;5;1;4;5;5;1;6;5;5;4;4;4;4;4;;1;10.82097;10.82097;2949;0
2;030;001;076;02;010214;1;5;2;3;09;2;0;5;5;042002;;;;2;5;5;5;1;5;7;1;;5;5;4;4;4;4;4;;1;31.11097;31.11097;2434;0
2;030;001;076;03;010214;1;5;1;3;06;2;0;5;5;042002;;;;2;5;5;5;1;5;7;1;;5;5;4;4;4;4;4;;1;31.11097;31.11097;2434;0
2;030;001;027;02;161113;1;5;2;4;18;2;0;4;5;007006;4;;3;1;5;5;5;3;1;7;1;;4;4;3;4;4;3;4;3;1;22.03127;22.03127;2427;0
2;030;001;103;01;220314;1;5;2;2;49;1;5;1;5;888888;;;;1;5;5;1;4;2;3;1;1;5;5;4;4;4;4;4;;1;56.99823;56.99823;0;0
2;030;001;019;01;151013;1;1;1;1;60;1;6;1;3;900075;;;;;;;;;;2;2;;;;4;4;4;4;4;;2;33.67327;33.67327;592041;0
2;030;001;044;02;101213;1;1;2;2;60;1;5;1;5;009006;3;;2;3;5;5;3;2;1;3;1;1;5;5;2;4;4;4;4;3;1;33.67327;33.67327;3202;0
2;030;001;013;03;171013;1;3;2;3;15;2;0;5;5;009352;;;;1;5;5;5;4;1;7;1;;5;5;3;4;4;4;4;3;1;28.54069;28.54069;2958;0
2;030;001;103;03;220314;1;5;2;3;18;3;0;5;5;009352;4;;1;1;5;5;5;4;1;7;1;;5;5;4;4;4;4;4;;1;32.24425;32.24425;2958;0
2;030;001;103;04;220314;1;5;1;3;17;2;0;5;5;009352;;;;1;1;5;5;4;1;7;1;;5;5;3;4;4;4;4;3;1;46.35596;46.35596;2958;0
2;030;001;103;05;220314;1;5;2;3;15;2;0;5;5;009352;;;;1;5;5;5;4;1;7;1;;5;5;3;4;4;4;4;3;1;46.35596;46.35596;2958;0
2;030;001;018;02;151013;1;1;2;2;26;1;3;1;5;009451;4;;3;2;3;5;2;4;1;5;1;1;4;5;3;4;4;4;4;3;1;22.66775;22.66775;3262;0
2;030;002;005;02;150214;1;5;2;2;40;1;6;8;;;;;;3;4;5;1;4;4;9;1;;5;5;4;4;4;4;4;;1;56.99823;56.99823;0;0
2;030;002;005;04;150214;2;5;1;3;04;;;;;;;;;;;;;;;0;;;;;;;;;;;1;31.10105;;0;0
2;030;002;005;05;150214;2;5;2;3;04;;;;;;;;;;;;;;;0;;;;;;;;;;;1;31.10105;;0;0
2;030;002;050;01;310114;1;4;2;1;69;1;6;7;;;;;;5;5;5;1;5;3;4;1;;5;5;4;4;4;4;4;;1;14.82192;14.82192;0;0
2;030;002;054;02;290114;1;2;2;2;47;1;6;8;;;;;;5;5;5;1;5;5;3;1;;5;5;4;4;4;4;4;;1;56.99823;56.99823;0;0
2;030;002;069;01;150214;1;5;2;2;67;1;4;7;;;;;;1;5;5;1;2;4;4;1;;5;5;4;4;4;4;4;;1;30.17713;30.17713;0;0
2;030;002;071;01;250114;1;5;2;1;70;1;6;7;;;;;;4;5;5;1;4;5;3;1;;5;5;4;4;4;4;4;;1;14.82192;14.82192;0;0
2;030;002;078;02;010214;1;5;2;2;62;1;2;7;;;;;;4;3;4;2;2;4;5;2;;5;5;4;4;4;4;4;;1;33.67327;33.67327;0;0
2;030;002;085;01;070214;1;4;1;1;85;1;2;7;;;;;;3;5;5;1;5;5;4;1;;5;5;4;4;4;4;4;;1;15.70890;15.70890;0;0
2;030;002;088;01;150214;1;5;1;1;65;1;6;7;;;;;;4;4;5;1;5;4;4;1;;5;5;4;4;4;4;4;;1;27.19254;27.19254;0;0
2;030;002;098;01;210214;1;4;2;1;86;1;2;7;;;;;;5;5;5;5;2;2;4;1;;5;5;4;4;4;4;4;;1;15.70890;15.70890;0;0
2;030;002;100;02;200214;1;3;2;2;54;1;6;8;;;;;;5;5;5;1;2;2;9;1;;5;5;4;4;4;4;4;;1;35.09299;35.09299;0;0
2;030;002;051;02;290114;1;2;1;1;48;1;6;1;5;200016;1;3;;5;5;5;1;5;5;3;1;1;5;5;4;4;4;4;4;;1;35.09299;35.09299;38818;0
2;030;002;063;01;180114;1;5;1;1;55;1;3;1;5;022002;1;3;;2;4;5;1;5;4;6;1;1;5;5;4;4;4;4;4;;1;74.41993;74.41993;4661;0
2;030;002;063;03;180114;1;5;1;3;23;1;0;4;5;023001;1;1;;2;4;5;1;4;3;7;1;;5;5;4;4;4;4;4;;1;48.69040;48.69040;5870;0
2;030;002;005;01;150214;1;5;1;1;41;1;6;1;5;023651;1;3;;1;4;5;1;4;4;3;1;1;5;5;4;4;4;4;4;;1;56.99823;56.99823;5066;0
2;030;002;063;02;180114;1;5;2;3;26;1;6;1;5;025008;1;3;;2;4;5;1;4;4;4;1;1;5;5;4;4;4;4;4;;1;50.09708;50.09708;4001;0
2;030;002;022;01;061113;1;2;1;1;56;1;6;1;3;027652;1;3;;4;5;3;1;2;5;3;1;1;5;5;4;4;4;4;4;;1;30.34290;30.34290;3850;0
2;030;002;100;01;200214;1;3;1;1;55;1;6;1;5;027652;1;3;;5;5;5;1;5;5;3;1;1;5;5;4;4;4;4;4;;1;30.34290;30.34290;3850;0
2;030;002;051;03;290114;1;2;1;3;18;3;0;4;5;028004;4;;3;1;5;5;2;1;1;7;1;;5;5;4;4;4;4;4;;1;19.85232;19.85232;5190;0
2;030;002;054;03;290114;1;2;1;3;18;1;0;4;5;028004;3;;1;2;5;5;2;2;1;7;1;;5;5;3;4;4;4;4;3;1;32.24425;32.24425;5190;0
2;030;002;054;04;290114;1;2;1;3;14;2;0;5;5;029004;;;;2;5;5;5;1;2;7;1;;5;5;4;4;4;4;4;;1;46.35596;46.35596;1784;0
2;030;002;054;05;290114;1;2;1;3;12;2;0;5;5;029004;;;;2;5;5;5;1;5;7;1;;5;5;4;4;4;4;4;;1;46.35596;46.35596;1784;0
2;030;002;054;06;290114;1;2;1;3;09;2;0;5;5;029004;;;;2;5;5;5;1;5;7;1;;5;5;4;4;4;4;4;;1;50.53062;50.53062;1784;0
2;030;002;088;03;150214;1;5;1;3;23;1;4;1;5;029004;1;2;;4;5;5;1;4;4;6;1;1;5;5;4;4;4;4;4;;1;19.85232;19.85232;1784;0
2;030;002;078;01;010214;1;5;1;1;62;1;2;2;5;030003;1;2;;4;3;5;1;2;4;2;1;1;5;5;4;4;4;4;4;;1;33.67327;33.67327;2010;0
2;030;002;022;02;061113;1;2;2;2;55;1;5;1;5;032014;1;3;;4;5;5;1;2;4;4;1;1;5;4;4;4;4;4;4;;1;30.34290;30.34290;5988;0
2;030;002;051;01;290114;1;2;2;2;50;1;5;1;5;037651;1;1;;5;5;5;1;4;5;5;1;1;5;5;4;4;4;4;4;;1;35.09299;35.09299;4132;0
2;030;002;100;03;200214;1;3;2;3;17;2;0;5;5;040014;;;;;;;;;;7;1;;;;4;4;4;4;4;;2;28.54069;28.54069;8477;0
2;030;002;005;03;150214;1;5;1;3;09;2;0;5;5;054006;;;;1;4;5;5;4;4;7;1;;5;5;4;4;4;4;4;;1;50.53062;50.53062;8635;0
2;030;002;022;03;061113;1;2;1;3;12;2;0;5;5;057003;;;;3;1;5;5;1;5;7;1;;5;5;4;4;4;4;4;;1;28.54069;28.54069;1086;0
2;030;002;063;04;180114;1;5;2;3;13;2;0;5;5;057003;;;;1;1;5;5;2;5;7;1;;5;5;4;4;4;4;4;;1;69.99978;69.99978;1086;0
2;030;002;069;02;150214;1;5;1;1;60;1;6;1;5;900083;1;2;;4;5;5;1;2;4;3;1;1;5;5;4;4;4;4;3;;1;33.67327;33.67327;174458;0
2;030;002;054;01;290114;1;2;1;1;47;1;6;1;5;009007;1;3;;5;5;5;1;5;5;3;1;1;5;5;4;4;4;4;4;;1;56.99823;56.99823;4706;0
2;030;002;088;02;150214;1;5;2;2;55;1;6;2;5;009007;1;2;;1;5;5;1;4;4;5;1;6;5;5;4;4;4;4;4;;1;30.34290;30.34290;4706;0
2;030;003;062;01;100114;1;4;2;1;73;1;4;7;;;;;;4;5;5;1;4;4;5;1;;4;4;4;4;4;4;4;;1;14.82192;14.82192;0;0
2;030;003;065;01;140114;1;1;2;1;54;1;3;6;;;;;;1;4;5;2;5;3;5;1;;5;5;3;4;4;4;4;3;1;35.09299;35.09299;0;0
2;030;003;084;04;140214;2;4;1;3;04;;;;;;;;;;;;;;;0;;;;;;;;;;;1;46.96411;;0;0
2;030;003;084;01;140214;1;4;2;2;37;1;6;1;5;013004;1;1;;1;4;5;1;5;3;4;1;1;5;5;4;4;4;4;4;;1;50.09708;50.09708;8560;0
2;030;003;007;01;161013;1;2;2;2;39;1;6;1;5;018002;1;2;;3;5;5;1;5;4;4;1;1;5;5;4;4;4;4;4;;1;50.09708;50.09708;7178;0
2;030;003;101;01;010314;1;5;1;1;54;1;6;1;5;002005;1;2;;1;5;5;1;5;5;3;1;1;5;5;4;4;4;4;4;;1;35.09299;35.09299;5490;0
