MP1;TIRA;MP3;ECH;M5;M6;M8A;M9A;M10A;M8B;M9B;M10B;M8C;M9C;M10C;M8D;M9D;M10D;M14;M20;COE0;ZFET;MFIN
1;028;004;082;1;1;3;2007;05;;;;;;;;;;0;00;59.29613;;0
1;028;004;083;2;0;;;;;;;;;;;;;0;00;84.06371;;0
1;028;004;085;1;0;;;;;;;;;;;;;0;00;84.06371;;0
1;028;004;086;1;0;;;;;;;;;;;;;0;00;59.29613;;0
1;028;008;088;1;2;3;2013;08;1;2003;07;;;;;;;0;02;59.29613;;0
1;028;010;093;1;1;3;2004;04;;;;;;;;;;1;01;59.29613;;0
1;028;004;094;1;0;;;;;;;;;;;;;0;00;84.06371;;0
1;028;005;095;2;0;;;;;;;;;;;;;0;00;84.06371;;0
1;028;006;097;1;1;3;2012;07;;;;;;;;;;0;00;84.06371;;0
1;028;006;099;2;2;3;2013;06;3;2010;06;;;;;;;0;02;59.29613;;0
1;028;009;101;1;0;;;;;;;;;;;;;1;00;84.06371;;0
1;028;009;102;1;0;;;;;;;;;;;;;0;00;84.06371;;0
1;028;001;104;1;1;1;2001;05;;;;;;;;;;0;00;84.06371;;0
1;028;005;105;1;1;1;2004;04;;;;;;;;;;0;00;84.06371;;0
1;028;005;106;1;1;3;2009;04;;;;;;;;;;0;00;59.29613;;0
1;028;001;107;1;1;1;2006;05;;;;;;;;;;0;00;84.06371;;0
1;028;010;109;1;1;3;2009;07;;;;;;;;;;0;03;38.35482;;0
1;028;009;110;1;1;1;1999;04;;;;;;;;;;0;01;49.26700;;0
1;028;006;111;1;1;3;2001;05;;;;;;;;;;0;00;59.29613;;0
1;028;005;113;1;0;;;;;;;;;;;;;0;00;84.06371;;0
1;028;005;115;1;1;3;2009;04;;;;;;;;;;0;00;84.06371;;0
1;028;007;116;1;1;3;2005;06;;;;;;;;;;0;00;59.29613;;0
1;028;007;117;2;1;1;2013;04;;;;;;;;;;0;02;59.29613;;0
1;028;006;118;1;1;3;2009;06;;;;;;;;;;0;00;84.06371;;0
1;028;007;121;1;1;3;2001;05;;;;;;;;;;0;02;38.35482;;0
1;028;009;122;1;1;3;2006;06;;;;;;;;;;0;02;84.06371;;0
1;028;010;123;1;1;3;2008;08;;;;;;;;;;0;05;38.35482;;0
1;028;010;126;1;1;1;2008;08;;;;;;;;;;0;00;84.06371;;0
1;028;005;128;1;1;1;1998;05;;;;;;;;;;0;01;59.29613;;0
1;028;010;129;1;1;1;2004;05;;;;;;;;;;0;00;84.06371;;0
1;028;004;130;1;0;;;;;;;;;;;;;0;00;84.06371;;0
1;028;010;131;1;1;3;1995;06;;;;;;;;;;0;02;38.35482;;0
1;028;001;132;1;1;3;2014;05;;;;;;;;;;2;00;59.29613;;0
1;028;010;134;1;0;;;;;;;;;;;;;0;00;59.29613;;0
1;028;004;136;1;1;3;2000;07;;;;;;;;;;0;02;49.26700;;0
1;028;005;137;2;1;1;2001;04;;;;;;;;;;0;00;84.06371;;0
1;028;007;138;1;0;;;;;;;;;;;;;0;01;84.06371;;0
1;029;005;003;1;1;3;2009;05;;;;;;;;;;0;00;47.26490;;0
1;029;004;004;1;2;1;2005;07;1;2010;05;;;;;;;0;07;77.12873;;0
1;029;003;005;1;1;1;2000;04;;;;;;;;;;0;02;47.26490;;0
1;029;003;007;1;1;3;1994;10;;;;;;;;;;0;01;51.70114;;0
1;029;005;008;1;2;3;2011;05;3;2006;06;;;;;;;0;02;77.12873;;0
1;029;003;009;1;2;3;2003;07;1;2000;07;;;;;;;0;00;77.12873;;0
1;029;004;010;1;1;1;1989;08;;;;;;;;;;0;00;51.70114;;0
1;029;004;011;1;1;3;2002;07;;;;;;;;;;2;02;47.26490;;0
1;029;004;013;1;0;;;;;;;;;;;;;0;00;51.70114;;0
1;029;003;014;1;1;1;2007;05;;;;;;;;;;0;00;47.26490;;0
1;029;001;015;1;2;3;2007;12;3;2007;08;;;;;;;0;02;47.26490;;0
1;029;004;016;1;2;1;2005;07;1;2009;04;;;;;;;0;00;47.26490;;0
1;029;003;018;2;0;;;;;;;;;;;;;0;00;51.70114;;0
1;029;004;020;1;2;1;2000;07;3;2006;06;;;;;;;0;00;47.26490;;0
1;029;005;023;1;1;1;1998;05;;;;;;;;;;0;01;47.26490;;0
1;029;003;024;1;1;3;2011;04;;;;;;;;;;0;02;33.67963;;0
1;029;003;026;1;3;1;2006;04;3;2012;06;1;1998;05;;;;0;00;47.26490;;0
1;029;005;028;1;0;;;;;;;;;;;;;0;00;51.70114;;0
1;029;004;029;1;1;3;2004;04;;;;;;;;;;0;02;51.70114;;0
1;029;005;030;1;1;1;2010;05;;;;;;;;;;0;00;33.67963;;0
1;029;005;033;1;1;3;2008;05;;;;;;;;;;0;03;33.67963;;0
1;029;001;034;1;2;3;2000;06;3;1992;08;;;;;;;0;02;33.67963;;0
1;029;003;035;1;1;1;2003;05;;;;;;;;;;0;01;33.67963;;0
1;029;002;036;1;1;3;1993;07;;;;;;;;;;2;03;33.67963;;0
1;029;001;038;2;0;;;;;;;;;;;;;0;00;51.70114;;0
1;029;003;041;2;1;3;2008;05;;;;;;;;;;0;00;47.26490;;0
1;029;003;042;1;1;1;2004;04;;;;;;;;;;0;00;51.70114;;0
1;029;005;043;1;1;3;2005;01;;;;;;;;;;0;00;51.70114;;0
1;029;003;044;2;1;1;2008;04;;;;;;;;;;0;00;47.26490;;0
1;029;004;045;1;3;3;2005;07;1;1995;04;3;2006;06;;;;0;02;33.67963;;0
1;029;004;046;1;2;3;2004;07;3;2011;04;;;;;;;0;00;47.26490;;0
1;029;005;047;1;2;3;2009;06;1;2000;04;;;;;;;0;01;47.26490;;0
1;029;005;048;2;1;3;2013;04;;;;;;;;;;0;00;51.70114;;0
1;029;001;051;2;1;3;2012;05;;;;;;;;;;0;00;47.26490;;0
1;029;005;053;1;1;1;2007;04;;;;;;;;;;0;00;33.67963;;0
1;029;003;054;1;1;3;2003;09;;;;;;;;;;0;00;47.26490;;0
1;029;003;055;1;1;3;2005;05;;;;;;;;;;0;01;51.70114;;0
1;029;005;057;1;1;3;2011;08;;;;;;;;;;0;03;33.67963;;0
1;029;005;059;1;2;3;2006;05;1;2012;04;;;;;;;0;03;33.67963;;0
1;029;005;060;1;3;1;1998;07;1;2011;15;1;2013;06;;;;0;03;33.67963;;0
1;029;005;061;1;1;3;2013;09;;;;;;;;;;1;05;33.67963;;0
1;029;005;062;1;1;3;2010;06;;;;;;;;;;0;03;47.26490;;0
1;029;004;063;1;1;3;2005;06;;;;;;;;;;0;02;47.26490;;0
1;029;001;064;2;1;1;1999;05;;;;;;;;;;0;00;51.70114;;0
1;029;004;065;1;2;1;2001;04;1;2010;07;;;;;;;0;01;47.26490;;0
1;029;005;066;1;1;3;2011;06;;;;;;;;;;0;02;47.26490;;0
1;029;004;067;1;2;3;2006;05;3;2013;05;;;;;;;0;03;33.67963;;0
1;029;004;068;1;1;1;2003;06;;;;;;;;;;0;01;51.70114;;0
1;029;005;069;1;1;1;2009;08;;;;;;;;;;0;00;51.70114;;0
1;029;005;070;1;1;1;2008;11;;;;;;;;;;0;06;77.12873;;0
1;029;004;071;1;2;3;2009;06;3;2008;04;;;;;;;3;03;33.67963;;0
1;029;004;074;1;2;3;2010;04;1;1998;04;;;;;;;0;02;47.26490;;0
1;029;003;077;1;1;3;2004;05;;;;;;;;;;1;00;47.26490;;0
1;029;003;079;2;1;1;1997;05;;;;;;;;;;0;00;51.70114;;0
1;029;003;080;1;1;3;2005;07;;;;;;;;;;1;00;51.70114;;0
1;029;004;081;1;2;3;2004;05;1;2002;07;;;;;;;0;00;47.26490;;0
1;029;003;082;1;1;1;2002;05;;;;;;;;;;0;00;51.70114;;0
1;029;003;084;2;1;3;2001;05;;;;;;;;;;0;00;77.12873;;0
1;029;002;086;1;1;1;2006;05;;;;;;;;;;0;00;51.70114;;0
1;029;005;091;1;1;3;2010;05;;;;;;;;;;0;02;51.70114;;0
1;029;003;092;1;1;3;2004;04;;;;;;;;;;0;01;33.67963;;0
1;029;004;093;1;1;3;2001;05;;;;;;;;;;0;01;47.26490;;0
1;029;003;095;1;1;1;1996;04;;;;;;;;;;0;01;51.70114;;0
1;029;005;096;1;2;3;2012;05;1;2008;05;;;;;;;0;03;77.12873;;0
1;029;003;097;1;2;3;2009;06;1;1986;04;;;;;;;0;03;47.26490;;0
1;029;003;098;1;1;1;2001;04;;;;;;;;;;0;00;51.70114;;0
1;029;003;100;1;1;3;2001;06;;;;;;;;;;0;00;33.67963;;0
1;029;005;102;1;1;1;2014;04;;;;;;;;;;0;00;51.70114;;0
1;029;003;103;1;1;3;2008;07;;;;;;;;;;0;04;51.70114;;0
1;029;003;104;2;1;3;1996;06;;;;;;;;;;0;00;51.70114;;0
1;029;001;105;1;2;3;2011;05;3;2004;05;;;;;;;0;01;47.26490;;0
1;029;003;107;1;1;1;2002;09;;;;;;;;;;0;02;47.26490;;0
1;029;004;108;1;4;1;1992;05;1;2003;05;3;1999;04;3;2013;06;0;02;77.12873;;0
1;029;005;110;1;0;;;;;;;;;;;;;0;00;51.70114;;0
1;029;005;112;1;1;3;2011;07;;;;;;;;;;0;04;77.12873;;0
1;029;003;113;1;2;1;2011;04;1;2000;05;;;;;;;0;01;47.26490;;0
1;029;005;115;1;1;3;2005;06;;;;;;;;;;0;00;47.26490;;0
1;029;005;117;1;1;3;2005;07;;;;;;;;;;0;00;33.67963;;0
1;030;004;001;1;1;1;2010;04;;;;;;;;;;0;01;14.98519;;0
1;030;001;002;1;1;1;2002;06;;;;;;;;;;0;00;14.98519;;0
1;030;004;004;1;2;3;1995;06;3;2007;04;;;;;;;0;00;30.50953;;0
1;030;002;005;1;2;3;2013;12;1;2010;05;;;;;;;0;03;44.65276;;0
1;030;003;007;1;2;1;2007;06;3;2009;07;;;;;;;0;02;67.42787;;0
1;030;001;008;1;1;3;1999;07;;;;;;;;;;1;02;30.50953;;0
1;030;004;009;1;1;1;2011;05;;;;;;;;;;0;00;30.50953;;0
1;030;001;010;1;2;1;2008;04;3;2011;07;;;;;;;0;00;30.50953;;0
1;030;001;012;1;1;1;2002;05;;;;;;;;;;0;00;30.50953;;0
1;030;001;013;1;2;3;2003;06;1;1984;11;;;;;;;0;02;27.49206;;0
1;030;004;014;2;1;3;2009;06;;;;;;;;;;0;00;30.50953;;0
1;030;001;015;1;2;3;2007;05;1;2013;05;;;;;;;1;07;27.49206;;0
1;030;004;016;1;1;3;2002;07;;;;;;;;;;0;02;30.50953;;0
1;030;001;017;1;1;1;2001;06;;;;;;;;;;0;00;14.98519;;0
1;030;001;018;1;1;3;2005;05;;;;;;;;;;0;03;30.50953;;0
1;030;001;019;1;1;3;2008;08;;;;;;;;;;0;00;30.50953;;0
1;030;004;020;1;2;3;2009;03;3;2001;06;;;;;;;0;00;30.50953;;0
1;030;002;022;1;2;1;1999;07;3;2013;06;;;;;;;1;06;27.49206;;0
1;030;001;023;1;2;3;2000;06;1;1995;06;;;;;;;0;00;30.50953;;0
1;030;001;025;1;1;1;2001;06;;;;;;;;;;0;02;14.98519;;0
1;030;001;027;2;0;;;;;;;;;;;;;0;00;30.50953;;0
1;030;001;028;1;2;1;2011;04;1;2006;07;;;;;;;0;00;30.50953;;0
1;030;004;030;1;2;3;2009;05;1;2010;05;;;;;;;0;02;30.50953;;0
1;030;001;032;1;1;1;2009;04;;;;;;;;;;0;00;14.98519;;0
1;030;001;033;1;1;1;2011;04;;;;;;;;;;0;00;14.98519;;0
1;030;001;034;2;1;1;1999;03;;;;;;;;;;0;00;14.98519;;0
1;030;001;037;1;1;1;2009;05;;;;;;;;;;0;01;14.98519;;0
1;030;001;038;1;1;3;2010;10;;;;;;;;;;0;07;30.50953;;0
1;030;001;040;1;1;1;1972;10;;;;;;;;;;0;01;14.98519;;0
1;030;001;041;2;2;1;2004;04;3;2013;06;;;;;;;1;00;30.50953;;0
1;030;001;044;1;2;3;2000;05;3;2013;05;;;;;;;0;00;30.50953;;0
1;030;001;045;1;0;;;;;;;;;;;;;0;00;30.50953;;0
1;030;004;047;1;2;3;2008;06;3;1996;05;;;;;;;0;01;44.65276;;0
1;030;001;048;1;3;6;2011;15;1;2010;08;3;2005;11;;;;3;02;27.49206;;0
1;030;002;050;1;1;1;2002;07;;;;;;;;;;0;01;14.98519;;0
1;030;002;051;1;2;1;2006;07;3;2004;06;;;;;;;0;00;27.49206;;0
1;030;001;052;1;1;3;2010;07;;;;;;;;;;0;01;30.50953;;0
1;030;002;054;1;2;3;2012;07;1;2011;04;;;;;;;0;05;44.65276;;0
1;030;003;055;1;1;3;2008;08;;;;;;;;;;0;00;14.98519;;0
1;030;004;056;1;2;3;2009;06;3;2011;04;;;;;;;0;03;30.50953;;0
1;030;003;058;1;3;3;2004;04;3;2004;04;1;1998;05;;;;0;03;27.49206;;0
1;030;001;059;1;1;3;2009;04;;;;;;;;;;0;00;30.50953;;0
1;030;001;060;1;3;1;1983;04;3;2001;05;3;2013;06;;;;0;02;67.42787;;0
1;030;003;062;1;1;1;2010;05;;;;;;;;;;0;00;14.98519;;0
1;030;002;063;1;3;1;1984;05;3;1986;05;3;1998;06;;;;0;02;67.42787;;0
1;030;003;065;1;1;1;2002;05;;;;;;;;;;0;01;27.49206;;0
1;030;004;066;1;2;3;2012;08;3;2010;04;;;;;;;0;02;30.50953;;0
1;030;001;067;1;1;3;1995;07;;;;;;;;;;0;01;27.49206;;0
1;030;002;069;1;2;1;2002;04;1;2012;05;;;;;;;0;00;30.50953;;0
1;030;001;070;1;2;1;1998;12;1;2009;04;;;;;;;1;00;30.50953;;0
1;030;002;071;1;1;1;1999;04;;;;;;;;;;0;04;14.98519;;0
1;030;004;072;1;4;1;2006;08;1;1999;06;3;2012;04;1;2010;32;2;03;27.49206;;0
1;030;001;073;1;1;1;2000;05;;;;;;;;;;0;01;14.98519;;0
1;030;004;075;2;1;1;2003;06;;;;;;;;;;0;00;14.98519;;0
1;030;001;076;1;1;3;2008;04;;;;;;;;;;0;03;27.49206;;0
1;030;001;077;2;0;;;;;;;;;;;;;0;01;14.98519;;0
1;030;002;078;1;2;3;2009;07;3;2001;06;;;;;;;1;03;30.50953;;0
1;030;001;079;1;1;3;2007;05;;;;;;;;;;0;00;14.98519;;0
1;030;001;080;2;0;;;;;;;;;;;;;0;00;14.98519;;0
1;030;001;081;1;1;3;1986;07;;;;;;;;;;0;00;14.98519;;0
1;030;001;082;2;1;1;2000;06;;;;;;;;;;0;00;14.98519;;0
1;030;004;083;1;2;3;2009;07;1;2008;04;;;;;;;0;05;30.50953;;0
1;030;003;084;1;3;1;2001;04;3;2003;06;3;2011;06;;;;1;05;67.42787;;0
1;030;002;085;2;1;1;2013;06;;;;;;;;;;0;00;14.98519;;0
1;030;001;086;1;1;3;2003;09;;;;;;;;;;0;00;14.98519;;0
1;030;002;088;1;3;1;2010;04;3;2013;08;4;1994;04;;;;0;04;27.49206;;0
1;030;001;089;1;0;;;;;;;;;;;;;0;00;14.98519;;0
1;030;001;091;2;1;1;2002;05;;;;;;;;;;0;00;14.98519;;0
1;030;001;092;1;3;3;2004;05;2;1983;03;1;2000;04;;;;1;06;30.50953;;0
1;030;001;093;1;1;3;2004;05;;;;;;;;;;0;00;30.50953;;0
1;030;001;094;1;1;3;2013;06;;;;;;;;;;0;00;14.98519;;0
1;030;003;095;1;1;3;2004;06;;;;;;;;;;0;00;14.98519;;0
1;030;001;096;1;1;1;2003;05;;;;;;;;;;1;01;30.50953;;0
1;030;001;097;1;1;3;2007;05;;;;;;;;;;0;00;14.98519;;0
1;030;002;098;2;1;3;1995;05;;;;;;;;;;0;02;14.98519;;0
1;030;003;099;1;2;3;2008;05;1;2006;04;;;;;;;1;05;67.42787;;0
1;030;002;100;1;2;3;2012;06;3;2002;04;;;;;;;0;04;27.49206;;0
1;030;003;101;1;2;1;2005;08;1;2005;06;;;;;;;0;00;27.49206;;0
1;030;001;103;1;1;1;2004;06;;;;;;;;;;0;04;44.65276;;0
1;030;001;105;1;1;3;2008;05;;;;;;;;;;0;01;14.98519;;0
1;031;003;001;2;0;;;;;;;;;;;;;0;00;44.23044;;0
1;031;003;002;1;2;3;2004;06;3;2011;06;;;;;;;0;05;75.23559;;0
1;031;002;005;1;2;3;2013;07;1;2007;05;;;;;;;0;03;51.36911;;0
1;031;001;007;2;1;3;2000;05;;;;;;;;;;0;01;44.23044;;0
1;031;003;010;2;1;3;2010;04;;;;;;;;;;0;01;44.23044;;0
1;031;001;013;2;1;1;1990;04;;;;;;;;;;0;00;51.36911;;0
1;031;002;015;1;2;3;2010;06;3;2007;04;;;;;;;0;06;75.23559;;0
1;031;002;016;1;3;3;2013;05;3;2009;06;1;1986;07;;;;1;04;51.36911;;0
1;031;004;017;1;1;3;2007;06;;;;;;;;;;0;01;44.23044;;0
1;031;002;024;1;1;3;2008;06;;;;;;;;;;0;00;44.23044;;0
1;031;002;026;1;1;1;2007;07;;;;;;;;;;0;01;44.23044;;0
1;031;001;027;1;1;3;2013;07;;;;;;;;;;1;02;51.36911;;0
1;031;003;029;2;0;;;;;;;;;;;;;0;00;44.23044;;0
1;031;001;030;1;1;1;1999;05;;;;;;;;;;0;00;51.36911;;0
1;031;003;032;1;2;1;2010;04;3;2008;06;;;;;;;0;04;75.23559;;0
1;031;001;034;1;2;1;2004;07;3;2009;06;;;;;;;0;02;123.3663;;0
1;031;002;036;1;2;1;2007;06;1;1994;05;;;;;;;1;01;44.23044;;0
1;031;003;038;1;2;3;2005;04;3;0;06;;;;;;;0;00;51.36911;;0
1;031;002;040;1;1;3;1997;05;;;;;;;;;;0;01;44.23044;;0
1;031;004;041;1;2;3;2007;04;1;2003;06;;;;;;;0;00;51.36911;;0
1;031;004;042;2;0;;;;;;;;;;;;;0;00;44.23044;;0
1;031;001;044;2;0;;;;;;;;;;;;;0;00;44.23044;;0
1;031;003;045;1;2;3;2007;04;3;2013;05;;;;;;;0;02;51.36911;;0
1;031;001;046;1;1;1;1993;05;;;;;;;;;;0;04;75.23559;;0
1;031;002;047;1;2;3;2013;05;3;2000;06;;;;;;;0;02;44.23044;;0
1;031;002;048;1;1;3;2011;06;;;;;;;;;;1;02;44.23044;;0
1;031;003;049;1;2;1;2008;05;3;2010;08;;;;;;;1;02;51.36911;;0
1;031;001;051;1;1;3;2012;05;;;;;;;;;;0;01;44.23044;;0
1;031;001;052;1;1;3;1998;06;;;;;;;;;;1;01;51.36911;;0
1;031;004;053;1;1;1;1997;06;;;;;;;;;;0;02;51.36911;;0
1;031;004;054;1;2;3;2010;05;3;2012;07;;;;;;;0;02;75.23559;;0
1;031;001;055;2;0;;;;;;;;;;;;;0;00;44.23044;;0
1;031;002;057;1;2;3;2011;05;3;2003;05;;;;;;;0;01;44.23044;;0
1;031;002;059;2;1;1;2003;06;;;;;;;;;;0;01;51.36911;;0
1;031;001;063;1;2;3;2010;08;1;1997;05;;;;;;;0;03;123.3663;;0
1;031;002;064;1;1;1;2000;09;;;;;;;;;;0;00;51.36911;;0
1;031;004;065;1;2;1;2009;04;3;2012;04;;;;;;;0;00;75.23559;;0
1;031;002;067;1;2;3;2008;05;3;2010;06;;;;;;;0;02;51.36911;;0
1;031;003;068;1;2;6;2013;05;3;2012;07;;;;;;;0;04;75.23559;;0
1;031;001;069;1;2;3;2011;06;1;2003;04;;;;;;;0;02;51.36911;;0
1;031;004;070;1;3;3;2009;05;3;2003;07;3;2011;08;;;;0;04;51.36911;;0
1;031;004;071;1;1;1;2013;06;;;;;;;;;;0;02;51.36911;;0
1;031;004;072;1;1;3;2005;05;;;;;;;;;;1;02;51.36911;;0
1;031;002;073;1;1;3;2011;06;;;;;;;;;;0;03;123.3663;;0
1;031;004;075;1;2;1;2007;07;3;2007;04;;;;;;;0;02;75.23559;;0
1;031;001;076;1;1;3;2010;05;;;;;;;;;;0;01;51.36911;;0
1;031;002;078;1;1;3;2000;05;;;;;;;;;;0;00;44.23044;;0
1;031;002;079;1;1;3;2009;05;;;;;;;;;;0;01;44.23044;;0
1;031;004;081;1;1;3;2007;07;;;;;;;;;;0;03;123.3663;;0
1;031;002;083;2;1;1;1996;05;;;;;;;;;;0;00;44.23044;;0
1;031;001;085;1;1;1;2012;06;;;;;;;;;;0;02;51.36911;;0
1;031;002;086;2;1;1;1998;05;;;;;;;;;;0;01;51.36911;;0
1;031;002;088;1;1;1;2009;04;;;;;;;;;;0;01;44.23044;;0
1;031;001;089;1;4;3;2010;06;2;1984;04;1;2006;06;1;2005;04;0;03;75.23559;;0
1;031;003;090;2;1;1;2007;06;;;;;;;;;;0;01;44.23044;;0
1;031;004;091;1;2;3;2008;06;1;2000;04;;;;;;;1;06;51.36911;;0
1;031;002;092;1;2;3;2008;06;3;2005;04;;;;;;;0;03;51.36911;;0
1;031;001;095;1;4;3;2010;04;1;2005;04;3;2005;04;2;1995;04;0;05;75.23559;;0
1;031;003;098;2;3;3;2012;05;1;2004;04;3;2004;09;;;;0;02;51.36911;;0
1;031;002;100;1;3;3;1995;05;3;1997;07;1;2004;05;;;;0;03;123.3663;;0
1;031;001;101;1;0;;;;;;;;;;;;;0;00;44.23044;;0
1;031;001;102;1;1;1;2007;09;;;;;;;;;;0;00;51.36911;;0
1;031;003;104;1;2;3;2013;04;3;2012;05;;;;;;;0;02;51.36911;;0
1;031;003;105;1;1;3;2007;07;;;;;;;;;;0;01;44.23044;;0
1;031;002;108;1;2;3;2006;04;3;2000;06;;;;;;;0;03;44.23044;;0
1;031;001;109;2;0;;;;;;;;;;;;;0;00;44.23044;;0
1;031;002;110;1;2;3;2007;07;3;2002;09;;;;;;;0;02;51.36911;;0
1;031;002;113;1;1;3;2004;13;;;;;;;;;;0;01;51.36911;;0
1;031;001;114;1;0;;;;;;;;;;;;;0;00;44.23044;;0
1;031;001;116;1;0;;;;;;;;;;;;;0;00;51.36911;;0
1;031;002;118;1;3;1;2013;04;1;2004;05;1;2014;04;;;;0;02;75.23559;;0
1;031;004;120;1;2;3;2002;06;1;2009;04;;;;;;;0;00;51.36911;;0
1;031;001;122;1;2;1;1995;05;3;2011;05;;;;;;;0;02;123.3663;;0
1;031;003;123;1;2;1;2004;06;3;2011;07;;;;;;;3;05;75.23559;;0
1;031;004;124;1;4;3;2011;07;3;2003;08;3;2008;08;3;2009;10;0;00;51.36911;;0
1;031;003;130;1;2;3;2002;07;3;1986;05;;;;;;;0;02;51.36911;;0
1;031;003;131;1;2;6;2013;08;1;2002;06;;;;;;;0;01;51.36911;;0
1;031;001;133;1;1;1;2012;04;;;;;;;;;;0;00;44.23044;;0
1;031;004;135;1;2;3;1982;06;3;2010;06;;;;;;;0;04;51.36911;;0
1;032;001;004;2;1;1;2008;04;;;;;;;;;;0;00;54.84318;;0
1;032;013;010;1;1;3;2006;05;;;;;;;;;;0;02;54.84318;;0
1;032;012;011;1;2;1;2007;06;3;2010;06;;;;;;;1;06;47.91091;;0
1;032;008;013;1;4;3;2012;07;3;2007;04;1;2011;05;1;1998;07;1;03;75.07991;;0
1;032;001;015;2;0;;;;;;;;;;;;;0;00;54.84318;;0
1;032;001;016;2;0;;;;;;;;;;;;;1;00;54.84318;;0
1;032;009;017;1;2;1;1994;11;1;2001;09;;;;;;;0;06;70.99701;;0
1;032;001;018;2;1;3;2009;07;;;;;;;;;;0;00;39.91784;;0
1;032;001;021;1;2;3;2002;06;3;2007;06;;;;;;;0;01;39.91784;;0
1;032;008;022;1;3;3;1998;07;3;2004;07;1;1995;04;;;;0;03;75.07991;;0
1;032;013;027;1;1;1;2005;07;;;;;;;;;;1;00;39.91784;;0
1;032;001;029;2;1;3;1995;06;;;;;;;;;;0;00;54.84318;;0
1;032;001;039;1;2;3;2013;08;1;2008;04;;;;;;;0;01;39.91784;;0
1;032;001;042;1;1;3;2011;05;;;;;;;;;;1;00;54.84318;;0
1;032;013;046;1;2;1;2003;04;3;2008;04;;;;;;;0;00;39.91784;;0
1;032;007;048;1;2;3;2000;08;3;2014;06;;;;;;;0;01;39.91784;;0
1;032;001;050;1;2;3;2010;05;1;1998;05;;;;;;;0;04;47.91091;;0
1;032;001;052;2;1;3;2006;05;;;;;;;;;;0;00;54.84318;;0
1;032;001;057;2;1;3;2004;07;;;;;;;;;;0;01;54.84318;;0
1;032;001;058;1;1;3;2011;04;;;;;;;;;;0;00;54.84318;;0
1;032;001;059;1;1;3;2011;06;;;;;;;;;;0;00;54.84318;;0
1;032;001;061;1;1;3;2007;04;;;;;;;;;;0;00;39.91784;;0
1;032;001;065;1;2;1;2002;04;3;2013;06;;;;;;;0;02;47.91091;;0
1;032;013;069;1;2;3;2009;05;3;2009;05;;;;;;;0;03;47.91091;;0
1;032;001;070;1;1;3;2008;06;;;;;;;;;;0;03;39.91784;;0
1;032;013;071;1;3;1;2008;04;3;2001;05;1;2002;04;;;;0;02;39.91784;;0
1;032;001;073;1;4;3;2008;06;3;2012;07;2;1961;07;3;1998;08;0;02;39.91784;;0
1;032;011;074;1;2;3;2008;06;1;2002;05;;;;;;;0;00;39.91784;;0
1;032;008;077;1;2;3;2012;06;3;2006;06;;;;;;;0;03;75.07991;;0
1;032;013;079;1;1;3;2010;09;;;;;;;;;;0;00;54.84318;;0
1;032;007;080;1;2;3;2007;08;1;1995;04;;;;;;;0;05;70.99701;;0
1;032;001;087;1;1;1;2002;04;;;;;;;;;;0;01;54.84318;;0
1;032;001;088;1;2;1;1996;05;1;1993;04;;;;;;;0;01;39.91784;;0
1;032;001;092;1;1;1;1992;04;;;;;;;;;;1;01;54.84318;;0
1;032;001;093;1;2;3;2011;05;1;2005;07;;;;;;;0;04;39.91784;;0
1;032;008;096;1;2;3;2003;04;3;2009;04;;;;;;;0;03;39.91784;;0
1;032;001;099;1;0;;;;;;;;;;;;;0;00;39.91784;;0
1;032;001;106;1;2;3;2013;08;1;2007;04;;;;;;;0;02;39.91784;;0
1;032;001;108;1;1;3;1997;06;;;;;;;;;;0;01;54.84318;;0
1;032;007;110;1;2;3;2007;14;3;2008;05;;;;;;;0;02;39.91784;;0
1;032;001;115;1;2;3;2009;09;3;2007;08;;;;;;;0;01;75.07991;;0
1;032;001;119;1;2;3;2000;04;1;2009;08;;;;;;;0;00;39.91784;;0
1;032;009;127;2;0;;;;;;;;;;;;;0;00;54.84318;;0
1;032;009;134;1;1;1;2000;04;;;;;;;;;;0;00;54.84318;;0
1;032;013;137;1;1;3;2011;06;;;;;;;;;;0;00;54.84318;;0
1;032;001;142;1;1;3;2005;06;;;;;;;;;;0;00;54.84318;;0
1;032;001;144;1;1;1;1996;04;;;;;;;;;;0;01;54.84318;;0
1;032;006;145;1;1;3;2009;09;;;;;;;;;;0;01;47.91091;;0
1;032;001;146;2;1;3;2007;07;;;;;;;;;;0;00;54.84318;;0
1;032;001;148;1;1;1;2003;05;;;;;;;;;;0;00;54.84318;;0
1;032;001;151;1;1;3;2008;06;;;;;;;;;;0;02;75.07991;;0
1;032;001;152;1;1;1;1996;05;;;;;;;;;;0;00;39.91784;;0
1;032;001;165;1;0;;;;;;;;;;;;;0;00;39.91784;;0
1;032;001;166;1;2;3;2006;04;3;2008;06;;;;;;;0;02;47.91091;;0
1;032;013;167;1;2;3;2012;05;3;2011;07;;;;;;;1;01;47.91091;;0
1;032;001;168;1;1;3;2004;04;;;;;;;;;;0;00;54.84318;;0
1;032;011;172;1;2;3;2000;05;1;2000;11;;;;;;;0;00;54.84318;;0
1;032;001;173;1;1;3;2008;05;;;;;;;;;;0;00;54.84318;;0
1;032;013;176;1;2;3;2001;05;3;2001;05;;;;;;;0;04;75.07991;;0
1;032;001;179;1;1;3;2008;05;;;;;;;;;;0;00;39.91784;;0
1;032;006;180;1;2;3;2000;06;1;1995;05;;;;;;;0;02;39.91784;;0
